"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0014706","striated muscle tissue development","27/688","442/20761",0.00180301990059109,0.0245622825314809,0.0201287514917117,"Wt1/Kdm6b/Myh11/Cdk1/Ndufv2/Lox/Flnb/Smad7/Sox17/Casp8/Speg/Hdac4/Cenpf/Eng/Dll4/Ccm2l/Skil/Hspg2/Eln/S100b/Dysf/Gpc1/Meox2/Ccnb1/Pgm5/S1pr1/Prkaa1",27
"BP","GO:0060562","epithelial tube morphogenesis","24/688","377/20761",0.00185014340918812,0.0250436572776213,0.0205232373310072,"Cd44/Ctsz/Wt1/Esr1/Fzd6/Nrp1/Sox17/Casp8/Eng/Dll4/Lmo4/Tnc/Stil/Ctnnbip1/Ret/Kras/Vasp/Col4a1/Plxnb2/Dchs1/Clic4/Rasip1/Fat4/Tead1",24
"BP","GO:0043405","regulation of MAP kinase activity","20/688","292/20761",0.00185121929881569,0.0250436572776213,0.0205232373310072,"Pdgfb/Map2k3/Spag9/Sod1/Mapk8ip1/Iqgap3/Ret/Kras/Iqgap1/Trf/Mdfic/Lyn/Itga1/Adora1/Sh2b3/F2r/Ntrk3/Taok2/Samd5/Gstp1",20
"BP","GO:0010810","regulation of cell-substrate adhesion","16/688","211/20761",0.00185411304928698,0.0250436572776213,0.0205232373310072,"Itga5/Nid1/Gcnt2/Nedd9/Nrp1/Postn/Macf1/Emilin1/Iqgap1/Cdh13/Serpine1/Mmrn2/Fbln2/Col8a1/Myadm/Peak1",16
"BP","GO:0032872","regulation of stress-activated MAPK cascade","17/688","231/20761",0.00186974158649594,0.0251834121028606,0.0206377661881443,"Foxm1/Ccn2/Spag9/Pbk/App/Lmnb1/Mapk8ip1/Prdx1/Trf/Mdfic/Rell1/Lep/Taok2/Samd5/Gstp1/Hipk2/Mapk3",17
"BP","GO:0098801","regulation of renal system process","6/688","40/20761",0.00190273993321272,0.0255556732438261,0.0209428336014399,"Comt/Pdgfb/Stc1/Gnai2/Adora1/F2r",6
"BP","GO:0048146","positive regulation of fibroblast proliferation","8/688","69/20761",0.0019663087495537,0.0262615129352158,0.0215212681065704,"Pdgfb/Aqp1/Esr1/E2f1/Ccna2/Anxa2/Serpine1/Ccnb1",8
"BP","GO:1903670","regulation of sprouting angiogenesis","8/688","69/20761",0.0019663087495537,0.0262615129352158,0.0215212681065704,"Itga5/Plk2/Nrp1/Dll4/Jcad/Meox2/Mmrn2/Aplnr",8
"BP","GO:0051494","negative regulation of cytoskeleton organization","13/688","155/20761",0.00199656977637599,0.0265512118328667,0.021758675892706,"Sptbn1/Pecam1/Nek2/Stmn1/Fkbp4/Cdh5/Dysf/Ckap2/Cdk5rap2/Kank3/S1pr1/Myadm/Kifc1",13
"BP","GO:0034501","protein localization to kinetochore","4/688","17/20761",0.00201584284469332,0.0265512118328667,0.021758675892706,"Cdk1/Mtbp/Ndc80/Knl1",4
"BP","GO:0051000","positive regulation of nitric-oxide synthase activity","4/688","17/20761",0.00201584284469332,0.0265512118328667,0.021758675892706,"Esr1/Dhfr/Npr3/Kras",4
"BP","GO:0060973","cell migration involved in heart development","4/688","17/20761",0.00201584284469332,0.0265512118328667,0.021758675892706,"Nrp1/Eng/Ndrg4/Dchs1",4
"BP","GO:1900746","regulation of vascular endothelial growth factor signaling pathway","4/688","17/20761",0.00201584284469332,0.0265512118328667,0.021758675892706,"Dcn/Cd63/Adgra2/Jcad",4
"BP","GO:0009152","purine ribonucleotide biosynthetic process","12/688","137/20761",0.00203791543867468,0.0267679912165314,0.0219363262530388,"Pdk1/Nme2/Acly/Pdhb/Adcy4/Adcy5/Mpc1/Stoml2/Ppargc1a/Pdha1/Pank2/Acacb",12
"BP","GO:1904031","positive regulation of cyclin-dependent protein kinase activity","5/688","28/20761",0.00205487400138897,0.0269165913148973,0.0220581037974432,"Pdgfb/Hsp90ab1/Stil/Adam17/Psrc1",5
"BP","GO:0110053","regulation of actin filament organization","18/688","254/20761",0.00211677270601392,0.0276514308555462,0.022660303632945,"Fhod1/Ccn2/Sptbn1/Pecam1/Nrp1/Stmn1/Cit/Eln/Vasp/Cx3cl1/Asap3/Plekhg2/Kank3/Synpo/S1pr1/Cdc42ep1/Synpo2/Myadm",18
"BP","GO:0046173","polyol biosynthetic process","8/688","70/20761",0.00215692122475478,0.0280429818543848,0.0229811790541055,"Qdpr/Plcg1/Isyna1/Pcbd1/Sptlc1/Dhfr/Pth1r/Lep",8
"BP","GO:0006509","membrane protein ectodomain proteolysis","6/688","41/20761",0.00216746964924987,0.0280429818543848,0.0229811790541055,"Timp1/Psen2/Aph1a/Myh9/Timp4/Adam17",6
"BP","GO:1905521","regulation of macrophage migration","6/688","41/20761",0.00216746964924987,0.0280429818543848,0.0229811790541055,"Ddt/Cd200/Emilin1/Cx3cl1/Ccl2/Mapk3",6
"BP","GO:0060326","cell chemotaxis","20/688","296/20761",0.00217027271482131,0.0280429818543848,0.0229811790541055,"Pdgfb/Ddt/Ccl8/Lbp/Thbs4/Lox/Nrp1/Eng/Pde4b/Cx3cl1/Dysf/Ccl7/Ccl2/Serpine1/Lyn/Itga1/S1pr1/Ffar2/Adam17/Mapk3",20
"BP","GO:0030038","contractile actin filament bundle assembly","10/688","103/20761",0.00221265785871393,0.0283600878235162,0.0232410468917547,"Fhod1/Tnfaip1/Ccn2/Nrp1/Stmn1/Eln/Asap3/Kank3/Synpo/S1pr1",10
"BP","GO:0032231","regulation of actin filament bundle assembly","10/688","103/20761",0.00221265785871393,0.0283600878235162,0.0232410468917547,"Fhod1/Ccn2/Nrp1/Stmn1/Cx3cl1/Asap3/Kank3/Synpo/S1pr1/Synpo2",10
"BP","GO:0043149","stress fiber assembly","10/688","103/20761",0.00221265785871393,0.0283600878235162,0.0232410468917547,"Fhod1/Tnfaip1/Ccn2/Nrp1/Stmn1/Eln/Asap3/Kank3/Synpo/S1pr1",10
"BP","GO:0010508","positive regulation of autophagy","11/688","121/20761",0.00230309848898741,0.0293874254955793,0.0240829484810117,"Ulk2/Dcn/Sptlc1/Dapk1/Plk2/Tomm7/Vps13c/Trp53inp2/Prkaa1/Mapk3/Clec16a",11
"BP","GO:0051403","stress-activated MAPK cascade","18/688","256/20761",0.00230513782201063,0.0293874254955793,0.0240829484810117,"Foxm1/Map2k3/Ccn2/Spag9/Pbk/App/Lmnb1/Mapk8ip1/Prdx1/Trf/Mdfic/Rell1/Lep/Taok2/Samd5/Gstp1/Hipk2/Mapk3",18
"BP","GO:0001657","ureteric bud development","10/688","104/20761",0.00237717674308326,0.0299851288651349,0.0245727654422865,"Cd44/Wt1/Vcan/Smad7/Gsta3/Ctnnbip1/Ret/Dchs1/Fat4/Robo2",10
"BP","GO:0009108","coenzyme biosynthetic process","10/688","104/20761",0.00237717674308326,0.0299851288651349,0.0245727654422865,"Pdk1/Qdpr/Pcbd1/Acly/Dhfr/Pdhb/Mpc1/Pdha1/Pank2/Acacb",10
"BP","GO:0072163","mesonephric epithelium development","10/688","104/20761",0.00237717674308326,0.0299851288651349,0.0245727654422865,"Cd44/Wt1/Vcan/Smad7/Gsta3/Ctnnbip1/Ret/Dchs1/Fat4/Robo2",10
"BP","GO:0072164","mesonephric tubule development","10/688","104/20761",0.00237717674308326,0.0299851288651349,0.0245727654422865,"Cd44/Wt1/Vcan/Smad7/Gsta3/Ctnnbip1/Ret/Dchs1/Fat4/Robo2",10
"BP","GO:0003413","chondrocyte differentiation involved in endochondral bone morphogenesis","5/688","29/20761",0.00241616573754116,0.0303965124976154,0.0249098936751917,"Col6a1/Anxa6/Col6a2/Col12a1/Col6a3",5
"BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","12/688","140/20761",0.00244367503015794,0.0306616909047186,0.0251272069583,"Birc5/Fbxo5/Cdk1/Ndc80/Bub1/Mad2l1/Plk1/Cdk5rap2/Ccnb1/Clspn/Cenpe/Taok2",12
"BP","GO:0030866","cortical actin cytoskeleton organization","6/688","42/20761",0.0024590435660882,0.0307735425803374,0.0252188692286763,"Fmnl3/Racgap1/Ect2/Cit/Kif23/Ehd2",6
"BP","GO:0006109","regulation of carbohydrate metabolic process","14/688","178/20761",0.00249266647423055,0.0311126537935373,0.0254967703288613,"Pdgfb/Cbfa2t3/Pdk1/Hsd11b1/Slc35b4/Ddit4/App/Hdac4/Rorc/Ppargc1a/Pth1r/Acacb/Prkaa1/Lep",14
"BP","GO:0034312","diol biosynthetic process","4/688","18/20761",0.00252447534050207,0.0311253914805779,0.025507208843144,"Qdpr/Pcbd1/Sptlc1/Dhfr",4
"BP","GO:0051444","negative regulation of ubiquitin-protein transferase activity","4/688","18/20761",0.00252447534050207,0.0311253914805779,0.025507208843144,"Psen2/Fbxo5/Smad7/Mad2l1",4
"BP","GO:1900543","negative regulation of purine nucleotide metabolic process","4/688","18/20761",0.00252447534050207,0.0311253914805779,0.025507208843144,"Cbfa2t3/Ddit4/Hdac4/Ppargc1a",4
"BP","GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus","4/688","18/20761",0.00252447534050207,0.0311253914805779,0.025507208843144,"Dcn/Cd63/Adgra2/Jcad",4
"BP","GO:0001822","kidney development","19/688","279/20761",0.00253447707494243,0.0311253914805779,0.025507208843144,"Pdgfb/Aqp1/Cd44/Nid1/Aph1a/Wt1/Vcan/Nrp1/Smad7/Gsta3/Cenpf/Fbn1/Wwtr1/Enpep/Ctnnbip1/Ret/Dchs1/Fat4/Robo2",19
"BP","GO:0006112","energy reserve metabolic process","9/688","88/20761",0.00253938282003876,0.0311253914805779,0.025507208843144,"Ugp2/Pygl/Gbe1/Pcdh12/Gaa/Pgm2/S100b/Adgrf5/Lep",9
"BP","GO:0044344","cellular response to fibroblast growth factor stimulus","9/688","88/20761",0.00253938282003876,0.0311253914805779,0.025507208843144,"Pdgfb/Cd44/Ccn2/Shcbp1/Fam20c/Dll4/Iqgap1/Gpc1/Fat4",9
"BP","GO:0043406","positive regulation of MAP kinase activity","16/688","218/20761",0.00257782586234759,0.0314800033439239,0.0257978127014848,"Pdgfb/Map2k3/Spag9/Sod1/Iqgap3/Ret/Kras/Iqgap1/Trf/Mdfic/Itga1/Adora1/F2r/Ntrk3/Taok2/Samd5",16
"BP","GO:1903051","negative regulation of proteolysis involved in cellular protein catabolic process","8/688","72/20761",0.00258151873059443,0.0314800033439239,0.0257978127014848,"Psen2/Pbk/Hsp90ab1/Alad/Hipk2/Clec16a/Ubxn1/Prkcg",8
"BP","GO:0030010","establishment of cell polarity","12/688","141/20761",0.00259270613285848,0.0315357725547685,0.0258435154811243,"Myh9/Hsp90ab1/Ndc80/Frmd4a/Sapcd2/Cenpa/Fscn1/Mad2l1/Plk1/Wee1/Cdh5/Cdk5rap2",12
"BP","GO:0062197","cellular response to chemical stress","21/688","322/20761",0.00260666856357639,0.0316249254736189,0.0259165761564097,"Stat6/Aqp1/Pdk1/Kdm6b/Slc2a4/Fbln5/Dapk1/Dhfr/Sod1/Ect2/Prdx1/Ppargc1a/Gsr/Dysf/Uaca/Melk/Plekha1/Prkaa1/Lrrc8c/Mapk3/Romo1",21
"BP","GO:0003013","circulatory system process","29/688","500/20761",0.002676448280137,0.0323890999992213,0.0265428159654516,"Pdgfb/Ramp2/Bcr/Psen2/Stc1/Map2k3/Ccn2/Smtn/Npr3/Sod1/Gaa/Smad7/Hdac4/Atp2b4/Eng/Postn/Wwtr1/Enpep/Pde4b/Slc2a5/Ctnnbip1/Cx3cl1/Cdh5/Gnai2/Atp1a3/Itga1/Adora1/F2r/Lep",29
"BP","GO:0007163","establishment or maintenance of cell polarity","16/688","219/20761",0.00269816321660402,0.0325692208019442,0.026690424676973,"Aqp1/Rnd3/Myh9/Hsp90ab1/Ndc80/Frmd4a/Sapcd2/Macf1/Kif2c/Cenpa/Fscn1/Mad2l1/Plk1/Wee1/Cdh5/Cdk5rap2",16
"BP","GO:0048145","regulation of fibroblast proliferation","10/688","106/20761",0.00273564076956238,0.0328507833471043,0.0269211647351756,"Pdgfb/Aqp1/Esr1/E2f1/Ccna2/Anxa2/Serpine1/Ccnb1/Dach1/Gstp1",10
"BP","GO:0001656","metanephros development","9/688","89/20761",0.00274402449611063,0.0328507833471043,0.0269211647351756,"Pdgfb/Aqp1/Aph1a/Wt1/Fbn1/Wwtr1/Ret/Fat4/Robo2",9
"BP","GO:2000243","positive regulation of reproductive process","9/688","89/20761",0.00274402449611063,0.0328507833471043,0.0269211647351756,"Acvr1b/Dazl/Wt1/Fbxo5/Sgo2a/Hdac4/Cdc25b/Aurka/Lhfpl2",9
"BP","GO:0007292","female gamete generation","12/688","142/20761",0.00274904835475978,0.0328507833471043,0.0269211647351756,"Dazl/Fbxo5/Top2a/Sgo2a/Cdc25b/Aurka/Plk1/Aspm/Tut4/Ncaph/Ccnb1/Lep",12
"BP","GO:0001933","negative regulation of protein phosphorylation","25/688","411/20761",0.00276590318788708,0.0329695659996139,0.0270185069300969,"Foxm1/Prkar2b/Dnaja3/Psen2/Sh3bp5l/Ddit4/Pecam1/Lats2/Pbk/Smad7/Eng/Mapk8ip1/Wwtr1/Cdkn2c/Emilin1/Ppargc1a/Plk1/Ranbp9/Ccnb1/Lyn/Sh2b3/Rasip1/Ntrk3/Gstp1/Myadm",25
"BP","GO:0006110","regulation of glycolytic process","6/688","43/20761",0.00277912475023562,0.0330387690932882,0.0270752187553616,"Cbfa2t3/Ddit4/App/Hdac4/Ppargc1a/Prkaa1",6
"BP","GO:0042326","negative regulation of phosphorylation","27/688","456/20761",0.00278556736063378,0.0330387690932882,0.0270752187553616,"Foxm1/Prkar2b/Dnaja3/Cbfa2t3/Psen2/Sh3bp5l/Ddit4/Pecam1/Lats2/Pbk/Smad7/Hdac4/Eng/Mapk8ip1/Wwtr1/Cdkn2c/Emilin1/Ppargc1a/Plk1/Ranbp9/Ccnb1/Lyn/Sh2b3/Rasip1/Ntrk3/Gstp1/Myadm",27
"BP","GO:2000241","regulation of reproductive process","14/688","181/20761",0.00290432200951382,0.0343618048172751,0.0281594444281449,"Acvr1b/Serpinf1/Timp1/Cdc20/Dazl/Wt1/Esr1/Fbxo5/Sgo2a/Hdac4/Cdc25b/Aurka/Aspm/Lhfpl2",14
"BP","GO:0090288","negative regulation of cellular response to growth factor stimulus","12/688","143/20761",0.00291296241914477,0.0343787247883224,0.0281733103175231,"Dcn/Aspn/Cidea/Smad7/Fbn1/Skil/Emilin1/Adgra2/Gpc1/Mmrn2/Adam17/Hipk2",12
"BP","GO:0001823","mesonephros development","10/688","107/20761",0.00293039864953229,0.0344991129900493,0.0282719682574759,"Cd44/Wt1/Vcan/Smad7/Gsta3/Ctnnbip1/Ret/Dchs1/Fat4/Robo2",10
"BP","GO:0032835","glomerulus development","7/688","58/20761",0.00295167515347259,0.0345688132590956,0.0283290875171677,"Pdgfb/Aqp1/Nid1/Wt1/Wwtr1/Enpep/Ret",7
"BP","GO:0061138","morphogenesis of a branching epithelium","16/688","221/20761",0.00295283856940663,0.0345688132590956,0.0283290875171677,"Pdgfb/Cd44/Ctsz/Wt1/Esr1/Nrp1/Eng/Dll4/Tnc/Ctnnbip1/Kras/Col4a1/Dchs1/Clic4/Rasip1/Fat4",16
"BP","GO:0071774","response to fibroblast growth factor","9/688","90/20761",0.00296149208610159,0.0345688132590956,0.0283290875171677,"Pdgfb/Cd44/Ccn2/Shcbp1/Fam20c/Dll4/Iqgap1/Gpc1/Fat4",9
"BP","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","24/688","391/20761",0.00296531976152896,0.0345688132590956,0.0283290875171677,"Ube2c/Cbfa2t3/Cdc20/Psen2/Chfr/Tnfaip1/Plk2/Pbk/Clu/Rnf19a/Derl1/Hsp90ab1/Smad7/Aurka/Psma7/Wwtr1/Edem1/Plk1/Stt3b/Spsb1/Fbxl7/Clec16a/Ubxn1/Ccdc47",24
"BP","GO:0007613","memory","12/688","144/20761",0.00308471390464105,0.0358729656032404,0.0293978382901864,"Comt/Itga5/Serpinf1/Pgrmc1/Psen2/Atad1/Plk2/App/S100b/Abca7/Atp1a3/Reln",12
"BP","GO:0048660","regulation of smooth muscle cell proliferation","13/688","163/20761",0.00310348984310487,0.0359440962643273,0.0294561297538818,"Comt/Pdgfb/Esr1/Npr3/Hdac4/Rgs5/Ctnnbip1/Ppargc1a/Cx3cl1/Cdh13/Gnai2/Ndrg4/S1pr1",13
"BP","GO:0045980","negative regulation of nucleotide metabolic process","4/688","19/20761",0.00311470776011895,0.0359440962643273,0.0294561297538818,"Cbfa2t3/Ddit4/Hdac4/Ppargc1a",4
"BP","GO:0070208","protein heterotrimerization","4/688","19/20761",0.00311470776011895,0.0359440962643273,0.0294561297538818,"Col6a1/Col6a2/C1qtnf6/Skil",4
"BP","GO:0006805","xenobiotic metabolic process","10/688","108/20761",0.00313606209017621,0.0359440962643273,0.0294561297538818,"Gstm5/Acaa1b/Gsta3/Rorc/Gsta4/Cdo1/Fmo2/Ugt1a6a/Gstp1/Ugt1a6b",10
"BP","GO:0048144","fibroblast proliferation","10/688","108/20761",0.00313606209017621,0.0359440962643273,0.0294561297538818,"Pdgfb/Aqp1/Esr1/E2f1/Ccna2/Anxa2/Serpine1/Ccnb1/Dach1/Gstp1",10
"BP","GO:2000379","positive regulation of reactive oxygen species metabolic process","10/688","108/20761",0.00313606209017621,0.0359440962643273,0.0294561297538818,"Pdgfb/Esr1/Clu/Sod1/Hdac4/Gnai2/Lep/Gstp1/Romo1/Ulbp1",10
"BP","GO:0060048","cardiac muscle contraction","11/688","126/20761",0.00316130453508215,0.036138868885547,0.0296157456073717,"Psen2/Stc1/Map2k3/Ccn2/Smtn/Gaa/Smad7/Hdac4/Pde4b/Atp1a3/Adora1",11
"BP","GO:1901215","negative regulation of neuron death","17/688","243/20761",0.00316821459609032,0.036138868885547,0.0296157456073717,"Serpinf1/Fmr1/Nes/Birc5/Esr1/Psmc1/Cd200/Sod1/Hsp90ab1/Nrp1/Hspd1/Ppargc1a/Kras/Cx3cl1/F2r/Hipk2/Prkcg",17
"BP","GO:0021954","central nervous system neuron development","9/688","91/20761",0.00319233574790594,0.0363271046444284,0.0297700045125659,"Nin/Hsp90ab1/Nrp1/Nrp2/Dclk1/Dclk2/Mycbp2/Robo2/Lep",9
"BP","GO:0035329","hippo signaling","5/688","31/20761",0.0032736944288382,0.0371642262778584,0.0304560243605198,"Lats2/Wwtr1/Dchs1/Fat4/Tead1",5
"BP","GO:0060350","endochondral bone morphogenesis","8/688","75/20761",0.00333780622420727,0.0378020429382904,0.030978714099906,"Col6a1/Stc1/Anxa6/Col6a2/Hspg2/Anxa2/Col12a1/Col6a3",8
"BP","GO:0010811","positive regulation of cell-substrate adhesion","11/688","127/20761",0.00336036316509518,0.0379673259980422,0.0311141633046478,"Itga5/Nid1/Nedd9/Nrp1/Emilin1/Iqgap1/Cdh13/Mmrn2/Fbln2/Col8a1/Myadm",11
"BP","GO:0060249","anatomical structure homeostasis","24/688","395/20761",0.00337285308854867,0.0380183534898347,0.0311559802530613,"Acp5/Psen2/Ccn2/Acaca/Gcnt2/Hmbox1/Sod1/Hsp90ab1/Lox/Gaa/Nek2/Wwtr1/Ccne2/Kras/Cx3cl1/Pth1r/Trf/Trp53inp2/Pif1/S1pr1/F2r/Prkaa1/Adgrf5/Mapk3",24
"BP","GO:0009260","ribonucleotide biosynthetic process","12/688","146/20761",0.00345281527406294,0.0388278849687078,0.0318193900132116,"Pdk1/Nme2/Acly/Pdhb/Adcy4/Adcy5/Mpc1/Stoml2/Ppargc1a/Pdha1/Pank2/Acacb",12
"BP","GO:0090407","organophosphate biosynthetic process","25/688","419/20761",0.00355225366751747,0.0398521070275842,0.0326587383624145,"Pdgfb/Pdk1/Pigyl/Plcg1/Isyna1/Rrm2/Nme2/Acly/Pygl/Sptlc1/Pdhb/Tkt/Adcy4/Adcy5/Mpc1/Tyms/Lpgat1/Stoml2/Ppargc1a/Pdha1/Pth1r/Pank2/Pigu/Acacb/Adgrf5",25
"BP","GO:0006090","pyruvate metabolic process","10/688","110/20761",0.0035818161609957,0.0398942923185677,0.03269330914132,"Cbfa2t3/Pdk1/Ddit4/Pdhb/App/Mpc1/Hdac4/Ppargc1a/Pdha1/Prkaa1",10
"BP","GO:0042255","ribosome assembly","7/688","60/20761",0.00358214623971389,0.0398942923185677,0.03269330914132,"Rps25/Rps5/Eif2a/Dhx30/Rpl3/Rrs1/Rps15",7
"BP","GO:0042982","amyloid precursor protein metabolic process","7/688","60/20761",0.00358214623971389,0.0398942923185677,0.03269330914132,"Psen2/Aph1a/Clu/App/Abca7/Picalm/Lyn",7
"BP","GO:0032147","activation of protein kinase activity","17/688","246/20761",0.00358948225768992,0.0398942923185677,0.03269330914132,"Pdgfb/Map2k3/Spag9/Sod1/Tpx2/Ect2/Iqgap3/Ret/Trf/Mdfic/Itga1/Adora1/Clspn/F2r/Ntrk3/Lep/Taok2",17
"BP","GO:0034599","cellular response to oxidative stress","18/688","267/20761",0.00361033991574075,0.0400327923680277,0.0328068097117005,"Stat6/Aqp1/Pdk1/Kdm6b/Fbln5/Dapk1/Dhfr/Sod1/Ect2/Prdx1/Ppargc1a/Gsr/Uaca/Melk/Plekha1/Prkaa1/Mapk3/Romo1",18
"BP","GO:1902904","negative regulation of supramolecular fiber organization","12/688","147/20761",0.00364971988651527,0.0401249719921064,0.0328823507671095,"Sptbn1/Pecam1/Clu/Stmn1/Emilin1/Fkbp4/Cdh5/Dysf/Ckap2/Kank3/S1pr1/Myadm",12
"BP","GO:0007220","Notch receptor processing","3/688","10/20761",0.00365231498418083,0.0401249719921064,0.0328823507671095,"Psen2/Aph1a/Adam17",3
"BP","GO:0090129","positive regulation of synapse maturation","3/688","10/20761",0.00365231498418083,0.0401249719921064,0.0328823507671095,"Cdc20/Anapc2/Reln",3
"BP","GO:1905522","negative regulation of macrophage migration","3/688","10/20761",0.00365231498418083,0.0401249719921064,0.0328823507671095,"Ddt/Cd200/Emilin1",3
"BP","GO:0072676","lymphocyte migration","9/688","93/20761",0.00369640025635913,0.0404230193172484,0.0331266000763039,"Ccl8/Cd200/App/Ecm1/Cx3cl1/Ccl7/Ccl2/S1pr1/Adam17",9
"BP","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","9/688","93/20761",0.00369640025635913,0.0404230193172484,0.0331266000763039,"Cbfa2t3/Psen2/Chfr/Plk2/Clu/Rnf19a/Smad7/Aurka/Plk1",9
"BP","GO:0044843","cell cycle G1/S phase transition","14/688","186/20761",0.00371337466033119,0.0405157216944145,0.0332025695270369,"Acvr1b/Plk2/Lats2/Mtbp/Atp2b4/E2f1/Fam83d/Ccna2/Iqgap3/Ccne2/Cdkn2c/Rcc1/Cirbp/Adam17",14
"BP","GO:0031098","stress-activated protein kinase signaling cascade","19/688","289/20761",0.00373069183272056,0.0406117320968302,0.0332812498992038,"Foxm1/Map2k3/Ccn2/Spag9/Pbk/App/Lmnb1/Mapk8ip1/Prdx1/Trf/Mdfic/Lyn/Rell1/Lep/Taok2/Samd5/Gstp1/Hipk2/Mapk3",19
"BP","GO:0051642","centrosome localization","5/688","32/20761",0.00377582222094305,0.0406350972954419,0.0333003976423261,"Fhod1/Nin/Aurka/Mad2l1/Aspm",5
"BP","GO:0097242","amyloid-beta clearance","5/688","32/20761",0.00377582222094305,0.0406350972954419,0.0333003976423261,"Rab11a/Clu/C3/Abca7/Picalm",5
"BP","GO:0002523","leukocyte migration involved in inflammatory response","4/688","20/20761",0.0037924954480855,0.0406350972954419,0.0333003976423261,"Lbp/Cx3cl1/Ccl2/Ffar2",4
"BP","GO:0019430","removal of superoxide radicals","4/688","20/20761",0.0037924954480855,0.0406350972954419,0.0333003976423261,"Fbln5/Dhfr/Sod1/Prdx1",4
"BP","GO:0048245","eosinophil chemotaxis","4/688","20/20761",0.0037924954480855,0.0406350972954419,0.0333003976423261,"Ccl8/Cx3cl1/Ccl7/Ccl2",4
"BP","GO:0072243","metanephric nephron epithelium development","4/688","20/20761",0.0037924954480855,0.0406350972954419,0.0333003976423261,"Pdgfb/Aqp1/Wwtr1/Fat4",4
"BP","GO:1902993","positive regulation of amyloid precursor protein catabolic process","4/688","20/20761",0.0037924954480855,0.0406350972954419,0.0333003976423261,"Clu/App/Picalm/Lyn",4
"BP","GO:0009150","purine ribonucleotide metabolic process","20/688","311/20761",0.00381066867734559,0.0406853036783224,0.0333415416932914,"Cbfa2t3/Pdk1/Ddit4/Acaca/Nme2/Acly/Pdhb/Adcy4/Adcy5/App/Mpc1/Fasn/Hdac4/Stoml2/Ppargc1a/Pdha1/Pank2/Acacb/Prkaa1/Suclg2",20
"BP","GO:0002688","regulation of leukocyte chemotaxis","10/688","111/20761",0.003822780211386,0.0406853036783224,0.0333415416932914,"Ddt/Lbp/Thbs4/Cx3cl1/Dysf/Ccl2/Serpine1/Lyn/Adam17/Mapk3",10
"BP","GO:0007127","meiosis I","10/688","111/20761",0.003822780211386,0.0406853036783224,0.0333415416932914,"Fbxo5/Top2a/Sgo2a/Cdc25b/Aurka/Ccne2/Plk1/Eme1/Espl1/Cks2",10
"BP","GO:0003382","epithelial cell morphogenesis","6/688","46/20761",0.0039273599273355,0.0415527380907617,0.03405240281546,"Col18a1/Stc1/Pecam1/Flnb/Clic4/Palld",6
"BP","GO:0051785","positive regulation of nuclear division","8/688","77/20761",0.00393042887561525,0.0415527380907617,0.03405240281546,"Pdgfb/Ube2c/Dazl/Birc5/Fbxo5/Sgo2a/Nusap1/Cenpe",8
"BP","GO:0061515","myeloid cell development","8/688","77/20761",0.00393042887561525,0.0415527380907617,0.03405240281546,"App/Fam20c/Fbn1/Tspan2/Tal1/Anxa2/Sh2b3/Adgrf5",8
"BP","GO:0009410","response to xenobiotic stimulus","16/688","228/20761",0.00400574882054468,0.0422092495044951,0.0345904128754604,"Pdgfb/Gstm5/Aqp1/Acaa1b/Ddit4/Gsta3/E2f1/Rorc/Gsta4/Cdo1/Fmo2/Prkaa1/Ugt1a6a/Gstp1/Prkcg/Ugt1a6b",16
"BP","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","11/688","130/20761",0.00401848210258094,0.0422092495044951,0.0345904128754604,"Ramp2/Adgre5/Nme2/Adcy4/Adcy5/Atp2b4/Pde4b/Adgrg1/Pth1r/Gnai2/Adgrl4",11
"BP","GO:0048659","smooth muscle cell proliferation","13/688","168/20761",0.00401908541842298,0.0422092495044951,0.0345904128754604,"Comt/Pdgfb/Esr1/Npr3/Hdac4/Rgs5/Ctnnbip1/Ppargc1a/Cx3cl1/Cdh13/Gnai2/Ndrg4/S1pr1",13
"BP","GO:0001503","ossification","23/688","379/20761",0.00411446669150664,0.0431159938134147,0.0353334883953098,"Acp5/Clic1/Stc1/Fbxo5/Ccn2/Aspn/Ank/Lox/Clec3b/Fam20c/Hdac4/Wwtr1/Ecm1/Hspg2/Ctnnbip1/Cbfb/Pth1r/Dchs1/Trp53inp2/S1pr1/Fat4/Lep/Mapk3",23
"BP","GO:0051402","neuron apoptotic process","19/688","292/20761",0.0041697335107734,0.0435993188144026,0.0357295724653529,"Fmr1/Nes/Ctsz/Birc5/Esr1/App/Sod1/Hsp90ab1/Nrp1/Hspd1/Hdac4/Ppargc1a/Cit/Kras/Cx3cl1/Itga1/F2r/Hipk2/Prkcg",19
"BP","GO:0097237","cellular response to toxic substance","13/688","169/20761",0.00422605811809798,0.0440915647857575,0.0361329672564314,"Pdgfb/Stat6/Gstm5/Aqp1/Kdm6b/Fbln5/Dhfr/Sod1/Ect2/Prdx1/Itpr2/Ccl7/Plekha1",13
