"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0019221","cytokine-mediated signaling pathway","17/507","336/20761",0.0039207275677023,0.0448206903201804,0.0338109208128245,"Stat6/Kit/Cav1/Acsl1/Pafah1b1/Adipoq/Cxcl13/Irf7/Gas6/Ccl2/Sh2b3/Wnk1/Krt8/Plcb1/Iigp1/Lep/Irak2",17
"BP","GO:0055086","nucleobase-containing small molecule metabolic process","22/507","482/20761",0.00394585391382108,0.0448206903201804,0.0338109208128245,"Ampd3/Pdk1/Aprt/Acsl1/Ddit4/Acaca/Nme2/Hif1a/Pfkp/Pdhb/Naprt/Adcy5/App/Enpp5/Ak3/Cmpk1/Ppargc1a/Oasl2/Pdha1/Acacb/Suclg2/Hmgcs1",22
"BP","GO:0045408","regulation of interleukin-6 biosynthetic process","4/507","27/20761",0.0039491344362583,0.0448206903201804,0.0338109208128245,"Prg4/App/Cebpb/Muc16",4
"BP","GO:0060536","cartilage morphogenesis","4/507","27/20761",0.0039491344362583,0.0448206903201804,0.0338109208128245,"Col6a1/Col6a2/Vwa1/Col6a3",4
"BP","GO:0061298","retina vasculature development in camera-type eye","4/507","27/20761",0.0039491344362583,0.0448206903201804,0.0338109208128245,"Hif1a/Slc4a7/Nrp1/Bmpr2",4
"BP","GO:0032612","interleukin-1 production","8/507","104/20761",0.00398241678341849,0.0448206903201804,0.0338109208128245,"Acp5/App/Anxa1/Mr1/Gas6/Malt1/Gstp1/Mndal",8
"BP","GO:0032720","negative regulation of tumor necrosis factor production","6/507","62/20761",0.00398384803659775,0.0448206903201804,0.0338109208128245,"Acp5/Lbp/Adipoq/Cidea/Gas6/Gstp1",6
"BP","GO:0042246","tissue regeneration","6/507","62/20761",0.00398384803659775,0.0448206903201804,0.0338109208128245,"P2rx5/Cdkn1a/Akirin1/Anxa1/Serpine1/Gpx1",6
"BP","GO:0051591","response to cAMP","6/507","62/20761",0.00398384803659775,0.0448206903201804,0.0338109208128245,"Wt1/Per1/Zfp36l1/Adipoq/Igfbp5/Rap1a",6
"BP","GO:0007254","JNK cascade","12/507","201/20761",0.00400920234513677,0.0449299677958818,0.0338933553324887,"Taok1/Pafah1b1/Per1/App/Pja2/Mapk8ip1/Sfrp2/Trf/Mdfic/Plcb1/Gstp1/Hipk2",12
"BP","GO:0002449","lymphocyte mediated immunity","15/507","281/20761",0.00401280714732977,0.0449299677958818,0.0338933553324887,"Stat6/Cr1l/C3/Tap2/Irf7/Cd1d1/Prkcz/Malt1/C1ra/Lep/H2-K1/H2-T23/H2-Q10/H2-D1/C4b",15
"BP","GO:1901214","regulation of neuron death","18/507","367/20761",0.00421148932021151,0.0467307223408066,0.0352517719228368,"Fmr1/Chp1/Ctsz/Ddit4/Hif1a/Clu/Cd200/Gsk3b/Sod1/Nrp1/Capn2/Optn/Ppargc1a/Picalm/Adora1/Ndnf/Cebpb/Hipk2",18
"BP","GO:0032873","negative regulation of stress-activated MAPK cascade","5/507","44/20761",0.00421910993291482,0.0467307223408066,0.0352517719228368,"Pafah1b1/Per1/Mapk8ip1/Sfrp2/Gstp1",5
"BP","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","5/507","44/20761",0.00421910993291482,0.0467307223408066,0.0352517719228368,"Pafah1b1/Per1/Mapk8ip1/Sfrp2/Gstp1",5
"BP","GO:0034766","negative regulation of ion transmembrane transport","8/507","105/20761",0.00422123993707719,0.0467307223408066,0.0352517719228368,"Fmr1/Cacnb3/Cav1/Slc9a3r1/Nedd4l/Ephb2/Osr1/Ywhaq",8
"BP","GO:0030218","erythrocyte differentiation","9/507","128/20761",0.00422368062279297,0.0467307223408066,0.0352517719228368,"Kit/Hif1a/Zfp36l1/Rps14/Add1/Rcor1/Sh2b3/Plcb1/Klf13",9
"BP","GO:0032769","negative regulation of monooxygenase activity","3/507","14/20761",0.00431134129715682,0.0472661911558647,0.0356557079973224,"Cav1/Gsk3b/Atp2b4",3
"BP","GO:1902306","negative regulation of sodium ion transmembrane transport","3/507","14/20761",0.00431134129715682,0.0472661911558647,0.0356557079973224,"Slc9a3r1/Nedd4l/Osr1",3
"BP","GO:0032677","regulation of interleukin-8 production","6/507","63/20761",0.00431440027160402,0.0472661911558647,0.0356557079973224,"Lbp/Adipoq/Anxa1/Serpine1/Ddx58/Ffar2",6
"BP","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","6/507","63/20761",0.00431440027160402,0.0472661911558647,0.0356557079973224,"Acp5/Lbp/Adipoq/Cidea/Gas6/Gstp1",6
"BP","GO:0051403","stress-activated MAPK cascade","14/507","256/20761",0.00432938598701735,0.0472661911558647,0.0356557079973224,"Taok1/Pafah1b1/Per1/Zfp36l1/App/Pja2/Mapk8ip1/Sfrp2/Trf/Mdfic/Plcb1/Lep/Gstp1/Hipk2",14
"BP","GO:0003012","muscle system process","19/507","397/20761",0.00433281855101951,0.0472661911558647,0.0356557079973224,"Kit/Cav1/Anxa6/Sgcd/Gsk3b/Sod1/Nedd4l/Gaa/Igfbp5/Atp2b4/Lmna/Atp2a2/Mtpn/Atp1a3/Adora1/Oxtr/Tead1/Lep/Grcc10",19
"BP","GO:0045995","regulation of embryonic development","9/507","129/20761",0.00444511147183035,0.0482970059947319,0.0364333131310374,"Pafah1b1/Adipoq/E4f1/Sfrp2/Wnk1/Tenm4/Osr1/Plcb1/Myadm",9
"BP","GO:1903034","regulation of response to wounding","11/507","178/20761",0.00444800012373843,0.0482970059947319,0.0364333131310374,"P2rx5/Cav1/Cdkn1a/Wfdc1/Anxa1/Anxa2/Ccl2/Serpine1/Sh2b3/Ntrk3/Muc16",11
"BP","GO:0043900","regulation of multi-organism process","7/507","84/20761",0.00446087815639581,0.0483045056891575,0.0364389705979915,"Fmr1/Rspo1/Anxa2/Ago2/Lhfpl2/Oxtr/Plcb1",7
"BP","GO:0048145","regulation of fibroblast proliferation","8/507","106/20761",0.004470940386011,0.0483045056891575,0.0364389705979915,"Fbln1/Zmiz1/Cdkn1a/Nras/Gas6/Anxa2/Serpine1/Gstp1",8
"BP","GO:0016050","vesicle organization","14/507","257/20761",0.00447972819948709,0.0483045056891575,0.0364389705979915,"Cav2/Zfp385a/Pafah1b1/Sec23a/Anxa1/Pmel/Snap23/Stx12/Stx2/Anxa2/Sec24a/Picalm/Trarg1/a",14
"BP","GO:0021952","central nervous system projection neuron axonogenesis","4/507","28/20761",0.00451969857641904,0.0484001666360104,0.0365111333575522,"Pafah1b1/Ephb2/Mycbp2/Grcc10",4
"BP","GO:0035162","embryonic hemopoiesis","4/507","28/20761",0.00451969857641904,0.0484001666360104,0.0365111333575522,"Kit/Hif1a/Sh2b3/Pbx1",4
"BP","GO:0042226","interleukin-6 biosynthetic process","4/507","28/20761",0.00451969857641904,0.0484001666360104,0.0365111333575522,"Prg4/App/Cebpb/Muc16",4
"BP","GO:0032872","regulation of stress-activated MAPK cascade","13/507","231/20761",0.00462353144857426,0.0493299123419398,0.037212496014278,"Taok1/Pafah1b1/Per1/App/Pja2/Mapk8ip1/Sfrp2/Trf/Mdfic/Plcb1/Lep/Gstp1/Hipk2",13
"BP","GO:0034767","positive regulation of ion transmembrane transport","11/507","179/20761",0.00463821621720102,0.0493299123419398,0.037212496014278,"Cacnb3/Chp1/Slc9a3r1/Nedd4l/Ephb2/Ccl2/Tcaf1/S100a1/Wnk1/Chchd10/Plcb1",11
"BP","GO:0061136","regulation of proteasomal protein catabolic process","11/507","179/20761",0.00463821621720102,0.0493299123419398,0.037212496014278,"Fmr1/Cav1/Rhbdf1/Clu/Gsk3b/Ube2j1/Alad/Edem1/Rnf144b/Nop53/Gpx1",11
"BP","GO:0042987","amyloid precursor protein catabolic process","5/507","45/20761",0.00465306022930801,0.0493753141150888,0.0372467452805373,"Clu/App/Olfm1/Picalm/Flot2",5
"BP","GO:0070613","regulation of protein processing","6/507","64/20761",0.0046647575440846,0.0493871949508639,0.0372557077038001,"Fmr1/Ctsz/Anxa2/Serpine1/Ctla2a/Gas1",6
"BP","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","9/507","130/20761",0.00467548427159453,0.049388769375735,0.0372568953864142,"Ramp2/Adgre5/Slc9a3r1/Nme2/Adcy5/Atp2b4/Adgrb2/Adgrg1/Pth1r",9
"BP","GO:0001505","regulation of neurotransmitter levels","18/507","371/20761",0.00470669047147608,0.0495947696569759,0.0374122936889994,"Comt/Fmr1/Acp5/Tph2/Cav1/Cadps2/Clu/Gsk3b/Slc5a7/Atp2b4/Snap23/Stx2/Atp2a2/Erc1/Nrxn2/Sv2a/Nat8l/Rap1a",18
"BP","GO:0071496","cellular response to external stimulus","15/507","286/20761",0.0047162299695218,0.0495947696569759,0.0374122936889994,"Comt/Folr1/Prkd1/Cav1/Fads1/Cadps2/Gabarap/Gsk3b/Cdkn1a/Itga6/Sfrp2/Rragc/Gabarapl1/Stk26/Gas6",15
"BP","GO:2001234","negative regulation of apoptotic signaling pathway","13/507","232/20761",0.00479247594935143,0.0502833038371277,0.0379316961006029,"Zfp385a/Bid/Hif1a/Clu/Nrp1/Itga6/Mapk8ip1/Sfrp2/Lmna/Serpine1/Sgms1/Gas1/Gpx1",13
"BP","GO:0002250","adaptive immune response","20/507","431/20761",0.00488155573325612,0.0511031025080108,0.0385501191491031,"Stat6/Cr1l/Alox15/C3/Tap2/Anxa1/Irf7/Nras/Cd1d1/Rorc/Prkcz/Tnfsf13b/Malt1/C1ra/H2-K1/H2-T23/H2-Q10/Il18bp/H2-D1/C4b",20
"BP","GO:0061025","membrane fusion","9/507","131/20761",0.00491503800105893,0.0513385065479735,0.0387276984611873,"Cav2/Chp1/Anxa1/Snap23/Stx12/Stx2/Gas6/Anxa2/Trarg1",9
"BP","GO:0070302","regulation of stress-activated protein kinase signaling cascade","13/507","233/20761",0.00496634845630445,0.051758662818048,0.039044647403183,"Taok1/Pafah1b1/Per1/App/Pja2/Mapk8ip1/Sfrp2/Trf/Mdfic/Plcb1/Lep/Gstp1/Hipk2",13
"BP","GO:0035725","sodium ion transmembrane transport","8/507","108/20761",0.00500425275650848,0.0518989397744273,0.0391504666806222,"Chp1/Slc9a3r1/Nedd4l/Atp2b4/Atp1a3/Wnk1/Osr1/Plcb1",8
"BP","GO:0048144","fibroblast proliferation","8/507","108/20761",0.00500425275650848,0.0518989397744273,0.0391504666806222,"Fbln1/Zmiz1/Cdkn1a/Nras/Gas6/Anxa2/Serpine1/Gstp1",8
"BP","GO:0007548","sex differentiation","15/507","288/20761",0.00502427088842175,0.0518989397744273,0.0391504666806222,"Kit/Wt1/Map7/Fgf9/Sod1/Amhr2/Ube3a/Sfrp2/Adgrg1/Serpine1/Lhfpl2/Osr1/Pbx1/Cebpb/Lep",15
"BP","GO:1901987","regulation of cell cycle phase transition","15/507","288/20761",0.00502427088842175,0.0518989397744273,0.0391504666806222,"Bid/Taok1/Zfp207/Zfp36l1/App/Cdkn1a/Anxa1/Atp2b4/Nek6/Atf5/Nop53/Cirbp/Plcb1/Pbx1/Gas1",15
"BP","GO:0033627","cell adhesion mediated by integrin","6/507","65/20761",0.00503560650066073,0.0519012069571412,0.0391521769518085,"Itga5/Cxcl13/Itga6/Ret/Serpine1/Wnk1",6
"BP","GO:1903708","positive regulation of hemopoiesis","12/507","207/20761",0.00506020514895035,0.0520398630846898,0.0392567735413583,"Zmiz1/Hif1a/Zfp36l1/Gsk3b/Anxa1/Cd1d1/Prkcz/Gas6/Malt1/Rcor1/Sart1/Lep",12
"BP","GO:0010827","regulation of glucose transmembrane transport","7/507","86/20761",0.00507721397593413,0.0521000264915087,0.0393021583886075,"Adipoq/C3/Sorbs1/Upk3b/Gpc3/Lep/Rap1a",7
"BP","GO:0032757","positive regulation of interleukin-8 production","5/507","46/20761",0.00511780552822638,0.0522037536857701,0.0393804059998392,"Lbp/Adipoq/Serpine1/Ddx58/Ffar2",5
"BP","GO:1902667","regulation of axon guidance","5/507","46/20761",0.00511780552822638,0.0522037536857701,0.0393804059998392,"Sema4d/Nrp1/Ryk/Mycbp2/Bmpr2",5
"BP","GO:0051048","negative regulation of secretion","14/507","261/20761",0.0051239719369378,0.0522037536857701,0.0393804059998392,"Comt/Fmr1/Fbln1/Rhbdf1/Cd200/Adipoq/Cidea/Anxa1/Gas6/Adora1/Wnk1/Oxtr/Lep/Rap1a",14
"BP","GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent","4/507","29/20761",0.00514322696411528,0.0522037536857701,0.0393804059998392,"H2-K1/H2-T23/H2-Q10/H2-D1",4
"BP","GO:0060117","auditory receptor cell development","4/507","29/20761",0.00514322696411528,0.0522037536857701,0.0393804059998392,"Slc9a3r1/Pafah1b1/Slc4a7/Sod1",4
"BP","GO:0018108","peptidyl-tyrosine phosphorylation","16/507","317/20761",0.00516792905354755,0.0523406957722636,0.0394837095859575,"Cav2/Itga5/Kit/Cav1/Nedd9/Sema4d/Adipoq/App/Nrp1/Sfrp2/Ephb2/Prkcz/Gas6/Adora1/Sh2b3/Lep",16
"BP","GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator","3/507","15/20761",0.00529236252018003,0.0532543978593116,0.0401729695837622,"Zfp385a/Cdkn1a/Hipk2",3
"BP","GO:0046033","AMP metabolic process","3/507","15/20761",0.00529236252018003,0.0532543978593116,0.0401729695837622,"Ampd3/Aprt/Ak3",3
"BP","GO:0060055","angiogenesis involved in wound healing","3/507","15/20761",0.00529236252018003,0.0532543978593116,0.0401729695837622,"Serpine1/Ndnf/Gpx1",3
"BP","GO:0002690","positive regulation of leukocyte chemotaxis","7/507","87/20761",0.00540835670888023,0.0541487681008899,0.0408476464171473,"Lbp/Akirin1/Cxcl13/Gas6/Ccl2/Serpine1/Wnk1",7
"BP","GO:0055072","iron ion homeostasis","7/507","87/20761",0.00540835670888023,0.0541487681008899,0.0408476464171473,"Cp/Hif1a/Sod1/Trf/Atp13a2/Picalm/Ftl1",7
"BP","GO:0046324","regulation of glucose import","6/507","66/20761",0.00542763406965441,0.0541487681008899,0.0408476464171473,"Adipoq/Sorbs1/Upk3b/Gpc3/Lep/Rap1a",6
"BP","GO:1903317","regulation of protein maturation","6/507","66/20761",0.00542763406965441,0.0541487681008899,0.0408476464171473,"Fmr1/Ctsz/Anxa2/Serpine1/Ctla2a/Gas1",6
"BP","GO:0002706","regulation of lymphocyte mediated immunity","11/507","183/20761",0.00546457220972442,0.0544010397594953,0.0410379499803342,"Stat6/C3/Tap2/Cd1d1/Prkcz/Malt1/Lep/H2-K1/H2-T23/H2-Q10/H2-D1",11
"BP","GO:1902903","regulation of supramolecular fiber organization","17/507","348/20761",0.00554108817369113,0.0550454057084338,0.0415240336599564,"Cav1/Capza2/Taok1/Alox15/Aebp1/Clu/App/Nrp1/Mapre1/Add1/Arpc1a/Mtpn/Asap3/Cdc42ep1/Synpo2/Gmfb/Myadm",17
"BP","GO:0006090","pyruvate metabolic process","8/507","110/20761",0.00558493609919608,0.0551291049622547,0.0415871730008013,"Pdk1/Ddit4/Hif1a/Pfkp/Pdhb/App/Ppargc1a/Pdha1",8
"BP","GO:0032092","positive regulation of protein binding","8/507","110/20761",0.00558493609919608,0.0551291049622547,0.0415871730008013,"Cav1/Gsk3b/App/Mapre1/Add1/Syap1/Anxa2/Hipk2",8
"BP","GO:1901890","positive regulation of cell junction assembly","8/507","110/20761",0.00558493609919608,0.0551291049622547,0.0415871730008013,"Adgre5/Cav1/Sema4d/Nrp1/Ephb2/Adgrb2/Oxtr/Ntrk3",8
"BP","GO:0048010","vascular endothelial growth factor receptor signaling pathway","5/507","47/20761",0.00561447719408125,0.0553037848505598,0.0417189444623492,"Prkd1/Hif1a/Fgf9/Nrp1/Ccl2",5
"BP","GO:0018212","peptidyl-tyrosine modification","16/507","320/20761",0.00564526111140309,0.0554899455350337,0.0418593765734177,"Cav2/Itga5/Kit/Cav1/Nedd9/Sema4d/Adipoq/App/Nrp1/Sfrp2/Ephb2/Prkcz/Gas6/Adora1/Sh2b3/Lep",16
"BP","GO:0097193","intrinsic apoptotic signaling pathway","15/507","292/20761",0.00568931985090855,0.0556535905310912,0.0419828237573765,"Zfp385a/Bid/Pdk1/Cav1/Ddit4/Slc9a3r1/Hif1a/Clu/Gsk3b/Sod1/Cdkn1a/Mapk8ip1/Cebpb/Hipk2/Gpx1",15
"BP","GO:1904375","regulation of protein localization to cell periphery","9/507","134/20761",0.00569120354150177,0.0556535905310912,0.0419828237573765,"Pgrmc1/Gsk3b/Sorbs1/Myo5b/Lypla1/Ephb2/Prkcz/Picalm/Rap1a",9
"BP","GO:1904062","regulation of cation transmembrane transport","17/507","349/20761",0.00569766893850109,0.0556535905310912,0.0419828237573765,"Fmr1/Prkd1/Cacnb3/Cav1/Chp1/Slc9a3r1/Nedd4l/Cd63/Atp2b4/Ephb2/Ppargc1a/Ccl2/S100a1/Wnk1/Osr1/Chchd10/Plcb1",17
"BP","GO:0031214","biomineral tissue development","10/507","159/20761",0.005791266195269,0.0560455914276847,0.0422785334213419,"Alox15/Hif1a/Gas6/Anxa2/Pth1r/Osr1/Gpc3/Cebpb/Lep/Bmpr2",10
"BP","GO:0110148","biomineralization","10/507","159/20761",0.005791266195269,0.0560455914276847,0.0422785334213419,"Alox15/Hif1a/Gas6/Anxa2/Pth1r/Osr1/Gpc3/Cebpb/Lep/Bmpr2",10
"BP","GO:0019884","antigen processing and presentation of exogenous antigen","4/507","30/20761",0.00582182733827952,0.0560455914276847,0.0422785334213419,"Tap2/Cd1d1/H2-K1/H2-T23",4
"BP","GO:0032673","regulation of interleukin-4 production","4/507","30/20761",0.00582182733827952,0.0560455914276847,0.0422785334213419,"Cd1d1/Prkcz/Cebpb/H2-T23",4
"BP","GO:0042533","tumor necrosis factor biosynthetic process","4/507","30/20761",0.00582182733827952,0.0560455914276847,0.0422785334213419,"Lbp/App/Ube2j1/Akap12",4
"BP","GO:0042534","regulation of tumor necrosis factor biosynthetic process","4/507","30/20761",0.00582182733827952,0.0560455914276847,0.0422785334213419,"Lbp/App/Ube2j1/Akap12",4
"BP","GO:1902003","regulation of amyloid-beta formation","4/507","30/20761",0.00582182733827952,0.0560455914276847,0.0422785334213419,"Clu/App/Olfm1/Picalm",4
"BP","GO:0021782","glial cell development","8/507","111/20761",0.00589385784858211,0.0566222680967693,0.0427135550386739,"Clu/App/Sod1/Vim/Mxra8/Tenm4/Ntrk3/Med12",8
"BP","GO:0072330","monocarboxylic acid biosynthetic process","11/507","185/20761",0.00591915343133974,0.0567485161620642,0.0428087914865725,"Fads1/Alox15/Acaca/Anxa1/Fads3/Lpgat1/Mgll/Degs1/Acacb/Rbp1/H2-Ke6",11
"BP","GO:0010821","regulation of mitochondrion organization","9/507","135/20761",0.00596990863010225,0.0571178348236627,0.0430873905874075,"Bid/Hif1a/Gsk3b/Optn/Lmna/Ppargc1a/Atp13a2/Chchd10/Gpx1",9
"BP","GO:0048017","inositol lipid-mediated signaling","10/507","160/20761",0.00604678774409365,0.0577350756179412,0.0435530121445213,"Adap2/Slc9a3r1/Zfp36l1/Sema4d/Npr3/Ube3a/Nop53/Plcb1/Ntrk3/Lep",10
"BP","GO:0010001","glial cell differentiation","13/507","239/20761",0.00611882721145146,0.0577692636551275,0.043578802220707,"Metrn/Rnf112/Clu/App/Sod1/Mbd1/Vim/Mxra8/Gpc1/Atf5/Tenm4/Ntrk3/Med12",13
"BP","GO:1903522","regulation of blood circulation","13/507","239/20761",0.00611882721145146,0.0577692636551275,0.043578802220707,"Cav1/Hif1a/Cxadr/Gaa/Atp2b4/Atp2a2/Gnao1/Adora1/S100a1/Oxtr/Lep/Tmem65/Bmpr2",13
"BP","GO:0046031","ADP metabolic process","7/507","89/20761",0.00611888339859926,0.0577692636551275,0.043578802220707,"Ampd3/Ddit4/Hif1a/Pfkp/App/Ak3/Ppargc1a",7
"BP","GO:1904035","regulation of epithelial cell apoptotic process","7/507","89/20761",0.00611888339859926,0.0577692636551275,0.043578802220707,"Ramp2/Col18a1/Zfp36l1/Ppargc1a/Gas6/Serpine1/Ndnf",7
"BP","GO:1904063","negative regulation of cation transmembrane transport","7/507","89/20761",0.00611888339859926,0.0577692636551275,0.043578802220707,"Fmr1/Cacnb3/Cav1/Slc9a3r1/Nedd4l/Ephb2/Osr1",7
"BP","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","5/507","48/20761",0.00614419443102712,0.0577692636551275,0.043578802220707,"Itga5/Cxadr/Mcam/Tenm4/Lgals1",5
"BP","GO:0007589","body fluid secretion","8/507","112/20761",0.00621560497145342,0.0577692636551275,0.043578802220707,"Aprt/Cav1/Hif1a/Npr3/Anxa2/Adora1/Aqp5/Wnk1",8
"BP","GO:0034599","cellular response to oxidative stress","14/507","267/20761",0.00622849333680004,0.0577692636551275,0.043578802220707,"Stat6/Prkd1/Pdk1/Rnf112/Hif1a/Sod1/Anxa1/Prdx6/Ppargc1a/Atp2a2/Stk26/Atp13a2/Rhob/Gpx1",14
"BP","GO:0052547","regulation of peptidase activity","19/507","411/20761",0.00622910532770911,0.0577692636551275,0.043578802220707,"Bid/Cav1/Slpi/App/Wfdc1/Psmb8/Cst3/Sfrp2/Ret/Gas6/Malt1/Atp13a2/Serpine1/Picalm/Hip1/Gpc3/Gpx1/Serpina1d/Psmb9",19
"BP","GO:0008542","visual learning","6/507","68/20761",0.00627796925122999,0.0577692636551275,0.043578802220707,"Kit/Hif1a/App/Tanc1/Atp1a3/Lrrn4",6
"BP","GO:0007033","vacuole organization","10/507","161/20761",0.00631100716725268,0.0577692636551275,0.043578802220707,"Ulk2/Gabarap/Gaa/Mfsd8/Stx12/Gabarapl1/Anxa2/Atp13a2/Trp53inp2/Synpo2",10
"BP","GO:0032635","interleukin-6 production","10/507","161/20761",0.00631100716725268,0.0577692636551275,0.043578802220707,"Prg4/Lbp/Cd200/App/Capn2/Gas6/Ddx58/Cebpb/Lep/Muc16",10
"BP","GO:0043434","response to peptide hormone","16/507","324/20761",0.00633671953301082,0.0577692636551275,0.043578802220707,"Cav2/Stat6/Cav1/Zfp36l1/Gsk3b/Adipoq/Anxa1/Sorbs1/Eprs/Prkcz/Atp2a2/Syap1/Trarg1/Plcb1/Lep/Serpina1d",16
"BP","GO:0009218","pyrimidine ribonucleotide metabolic process","3/507","16/20761",0.00639681073242685,0.0577692636551275,0.043578802220707,"Nme2/Ak3/Cmpk1",3
"BP","GO:0014733","regulation of skeletal muscle adaptation","3/507","16/20761",0.00639681073242685,0.0577692636551275,0.043578802220707,"Igfbp5/Atp2a2/Tead1",3
"BP","GO:0030449","regulation of complement activation","3/507","16/20761",0.00639681073242685,0.0577692636551275,0.043578802220707,"Cd5l/Cr1l/C3",3
"BP","GO:0033631","cell-cell adhesion mediated by integrin","3/507","16/20761",0.00639681073242685,0.0577692636551275,0.043578802220707,"Itga5/Cxcl13/Wnk1",3
"BP","GO:0035459","vesicle cargo loading","3/507","16/20761",0.00639681073242685,0.0577692636551275,0.043578802220707,"Sec23a/Sec24a/Picalm",3
"BP","GO:0042772","DNA damage response, signal transduction resulting in transcription","3/507","16/20761",0.00639681073242685,0.0577692636551275,0.043578802220707,"Zfp385a/Cdkn1a/Hipk2",3
"BP","GO:0043455","regulation of secondary metabolic process","3/507","16/20761",0.00639681073242685,0.0577692636551275,0.043578802220707,"Hsd11b1/Pmel/a",3
"BP","GO:0070885","negative regulation of calcineurin-NFAT signaling cascade","3/507","16/20761",0.00639681073242685,0.0577692636551275,0.043578802220707,"Chp1/Gsk3b/Atp2b4",3
"BP","GO:0097284","hepatocyte apoptotic process","3/507","16/20761",0.00639681073242685,0.0577692636551275,0.043578802220707,"Bid/Gsk3b/Krt8",3
"BP","GO:0098696","regulation of neurotransmitter receptor localization to postsynaptic specialization membrane","3/507","16/20761",0.00639681073242685,0.0577692636551275,0.043578802220707,"Gsk3b/Prkcz/Rap1a",3
"BP","GO:0106057","negative regulation of calcineurin-mediated signaling","3/507","16/20761",0.00639681073242685,0.0577692636551275,0.043578802220707,"Chp1/Gsk3b/Atp2b4",3
"BP","GO:1902004","positive regulation of amyloid-beta formation","3/507","16/20761",0.00639681073242685,0.0577692636551275,0.043578802220707,"Clu/App/Picalm",3
"BP","GO:1903779","regulation of cardiac conduction","3/507","16/20761",0.00639681073242685,0.0577692636551275,0.043578802220707,"Cav1/Cxadr/Tmem65",3
"BP","GO:2000479","regulation of cAMP-dependent protein kinase activity","3/507","16/20761",0.00639681073242685,0.0577692636551275,0.043578802220707,"Prkar2b/Adipoq/Atp2b4",3
"BP","GO:2000651","positive regulation of sodium ion transmembrane transporter activity","3/507","16/20761",0.00639681073242685,0.0577692636551275,0.043578802220707,"Chp1/Wnk1/Plcb1",3
"BP","GO:0006836","neurotransmitter transport","15/507","296/20761",0.00642372158514829,0.0579003013147825,0.0436776517453895,"Fmr1/Cadps2/Slc36a1/Snx4/Gsk3b/Slc5a7/Snap23/Stx2/Atp2a2/Slc6a13/Erc1/Nrxn2/Sv2a/Nat8l/Rap1a",15
"BP","GO:0006914","autophagy","18/507","383/20761",0.00648675081485456,0.0581317457860958,0.0438522441186046,"Mid2/Prkd1/Bid/Ulk2/Gabarap/Atp6v0a1/Hif1a/Gsk3b/Mfsd8/Optn/Rragc/Stx12/Gabarapl1/Atp13a2/Trp53inp2/Synpo2/Iigp1/Lep",18
"BP","GO:0051260","protein homooligomerization","18/507","383/20761",0.00648675081485456,0.0581317457860958,0.0438522441186046,"Bid/P2rx5/Cav1/Rnf112/Gpx3/Anxa6/Acaca/Pfkp/Clu/Adipoq/App/Ak3/Cpt1a/Optn/Alad/Acacb/Aqp5/Rnf213",18
"BP","GO:0061919","process utilizing autophagic mechanism","18/507","383/20761",0.00648675081485456,0.0581317457860958,0.0438522441186046,"Mid2/Prkd1/Bid/Ulk2/Gabarap/Atp6v0a1/Hif1a/Gsk3b/Mfsd8/Optn/Rragc/Stx12/Gabarapl1/Atp13a2/Trp53inp2/Synpo2/Iigp1/Lep",18
"BP","GO:0008406","gonad development","12/507","214/20761",0.00655224995512703,0.0584296240535841,0.0440769514678658,"Kit/Wt1/Map7/Fgf9/Sod1/Ube3a/Sfrp2/Adgrg1/Serpine1/Osr1/Cebpb/Lep",12
"BP","GO:0002026","regulation of the force of heart contraction","4/507","31/20761",0.00655753330564962,0.0584296240535841,0.0440769514678658,"Cav1/Gaa/Atp2b4/Atp2a2",4
"BP","GO:2000352","negative regulation of endothelial cell apoptotic process","4/507","31/20761",0.00655753330564962,0.0584296240535841,0.0440769514678658,"Ramp2/Gas6/Serpine1/Ndnf",4
"BP","GO:0008202","steroid metabolic process","15/507","297/20761",0.00661874260404065,0.0588626842252682,0.0444036345927218,"Comt/Kit/Hsd11b1/App/Sod1/Vldlr/Rorc/Hint2/Ppargc1a/Hdlbp/Pbx1/Lep/H2-Ke6/Ugt1a7c/Hmgcs1",15
"BP","GO:0014888","striated muscle adaptation","5/507","49/20761",0.0067080624494036,0.059543618966284,0.0449173042939853,"Igfbp5/Atp2b4/Lmna/Atp2a2/Tead1",5
"BP","GO:0060997","dendritic spine morphogenesis","6/507","69/20761",0.00673764478387922,0.059692720106133,0.0450297801794864,"Pafah1b1/Ube3a/Myo5b/Caprin1/Ephb2/Dock10",6
"BP","GO:0016079","synaptic vesicle exocytosis","9/507","138/20761",0.00686944089303327,0.060642487731967,0.0457462465649494,"Fmr1/Cadps2/Gsk3b/Snap23/Stx2/Atp2a2/Erc1/Sv2a/Rap1a",9
